segment_id,branch_id,type,depth,is_synapse,node_id,point_node_id
8424,6379,ts,7,False,25846,25845
8424,6379,ts,7,False,25847,25846
8424,6379,ts,7,False,25848,25847
8424,6379,ts,7,False,25849,25848
8425,6377,ts,6,False,25851,7501
8425,6377,ts,6,False,25852,25851
8426,25864,ts,1,False,25864,6712
8426,25864,ts,1,False,25865,25864
8426,25864,ts,1,True,25866,25865
8427,25875,ts,1,False,25875,6723
8427,25875,ts,1,False,25876,25875
8427,25875,ts,1,False,25877,25876
8427,25875,ts,1,False,25878,25877
8427,25875,ts,1,False,25879,25878
8427,25875,ts,1,False,25880,25879
8427,25875,ts,1,False,25881,25880
8427,25875,ts,1,False,25882,25881
8427,25875,ts,1,False,25883,25882
8427,25875,ts,1,True,25884,25883
8428,6729,ts,2,False,25885,6732
8428,6729,ts,2,False,25886,25885
8428,6729,ts,2,False,25887,25886
8428,6729,ts,2,False,25888,25887
8428,6729,ts,2,True,25889,25888
8428,6729,ts,2,False,25891,25889
8428,6729,ts,2,False,25892,25891
8429,25895,ts,1,False,25895,6725
8429,25895,ts,1,True,25896,25895
8430,25898,ts,3,False,25913,25912
8431,25898,ts,4,False,25922,25917
8431,25898,ts,4,False,25923,25922
8431,25898,ts,4,False,25924,25923
8432,25898,ts,5,True,25928,25927
8433,25898,ts,6,True,25930,25929
8434,25898,ts,7,True,25932,25931
8435,25898,ts,8,True,25939,25938
8435,25898,ts,8,False,37107,25939
8436,25898,ts,9,False,25950,25946
8437,25898,ts,9,False,25947,25946
8437,25898,ts,9,False,25948,25947
8437,25898,ts,9,False,25949,25948
8438,25898,ts,2,False,26181,25898
8438,25898,ts,2,False,26182,26181
8439,26183,ts,2,False,26186,26185
8439,26183,ts,2,False,26187,26186
8439,26183,ts,2,True,26188,26187
8440,26183,ts,2,False,26189,26185
8440,26183,ts,2,False,26190,26189
8440,26183,ts,2,False,26191,26190
8441,26193,ts,2,False,29547,26198
8442,26193,ts,2,False,26199,26198
8442,26193,ts,2,False,28858,26199
8443,4851,ts,4,True,26218,26215
8444,4851,ts,4,False,26216,26215
8444,4851,ts,4,True,26217,26216
8444,4851,ts,4,False,37006,26217
8445,4851,ts,11,True,26232,26230
8446,4851,ts,10,False,26233,26226
8446,4851,ts,10,False,26234,26233
8446,4851,ts,10,False,26235,26234
8447,4851,ts,12,True,26237,26236
8448,4851,ts,13,False,26259,26254
8449,4851,ts,14,False,26263,26262
8449,4851,ts,14,False,26264,26263
8450,4851,ts,15,False,26270,26267
8450,4851,ts,15,False,26271,26270
8451,4851,ts,15,False,26268,26267
8451,4851,ts,15,False,26269,26268
8451,4851,ts,15,False,26272,26269
8451,4851,ts,15,False,26273,26272
8451,4851,ts,15,False,26274,26273
8451,4851,ts,15,False,26275,26274
8451,4851,ts,15,False,26276,26275
8451,4851,ts,15,False,26277,26276
8451,4851,ts,15,False,26278,26277
8451,4851,ts,15,False,26279,26278
8451,4851,ts,15,False,26280,26279
8451,4851,ts,15,False,26281,26280
8451,4851,ts,15,False,26282,26281
8451,4851,ts,15,False,26283,26282
8451,4851,ts,15,False,26284,26283
8451,4851,ts,15,False,26285,26284
8451,4851,ts,15,False,26286,26285
8452,25456,ts,4,True,26302,26301
8453,25456,ts,5,False,26315,26312
8454,25456,ts,6,False,26319,26318
8455,25456,ts,7,False,26334,26333
8456,25456,ts,8,False,26356,26353
8457,25456,ts,9,False,26367,26366
8457,25456,ts,9,False,26369,26367
8458,25456,ts,9,False,26368,26366
8458,25456,ts,9,False,26370,26368
8458,25456,ts,9,False,26371,26370
8458,25456,ts,9,False,26372,26371
8458,25456,ts,9,False,26373,26372
8458,25456,ts,9,False,26374,26373
8458,25456,ts,9,False,26375,26374
8458,25456,ts,9,False,26376,26375
8458,25456,ts,9,True,26377,26376
8458,25456,ts,9,False,26378,26377
8459,25560,ts,4,False,26385,26384
8460,25560,ts,4,False,26386,26384
8460,25560,ts,4,False,26387,26386
8460,25560,ts,4,False,26388,26387
8460,25560,ts,4,False,26389,26388
8460,25560,ts,4,False,26390,26389
8461,25560,ts,3,False,26391,25570
8461,25560,ts,3,False,26392,26391
8461,25560,ts,3,False,26393,26392
8461,25560,ts,3,False,26394,26393
8461,25560,ts,3,True,26395,26394
8462,25560,ts,8,False,26399,25598
8462,25560,ts,8,False,26400,26399
8463,17452,ts,3,False,17463,17462
8463,17452,ts,3,False,17464,17463
8463,17452,ts,3,False,17465,17464
8463,17452,ts,3,False,17466,17465
8463,17452,ts,3,False,26401,17466
8463,17452,ts,3,False,26402,26401
8463,17452,ts,3,False,26403,26402
8463,17452,ts,3,False,26404,26403
8464,17452,ts,14,False,26407,17505
8464,17452,ts,14,False,26408,26407
8464,17452,ts,14,False,26409,26408
8465,25456,ts,5,False,26427,26426
8466,25456,ts,6,True,26436,26435
8467,25456,ts,8,True,26440,26439
8468,25456,ts,7,False,26442,26438
8468,25456,ts,7,False,26443,26442
8468,25456,ts,7,False,26444,26443
8468,25456,ts,7,False,26445,26444
8468,25456,ts,7,False,26446,26445
8468,25456,ts,7,False,26447,26446
8468,25456,ts,7,False,26448,26447
8468,25456,ts,7,False,26449,26448
8468,25456,ts,7,True,26450,26449
8469,25456,ts,9,True,26453,26452
8470,25456,ts,10,True,26455,26454
8471,25456,ts,11,True,26460,26459
8472,25456,ts,12,True,26464,26463
8473,25456,ts,12,False,26465,26463
8473,25456,ts,12,False,26466,26465
8473,25456,ts,12,False,26467,26466
8473,25456,ts,12,False,26468,26467
8473,25456,ts,12,False,26469,26468
8473,25456,ts,12,False,26470,26469
8473,25456,ts,12,False,26471,26470
8473,25456,ts,12,False,26472,26471
8473,25456,ts,12,False,26473,26472
8473,25456,ts,12,False,26474,26473
8473,25456,ts,12,False,26475,26474
8473,25456,ts,12,False,26476,26475
8473,25456,ts,12,False,26477,26476
8473,25456,ts,12,False,26478,26477
8473,25456,ts,12,False,26479,26478
8473,25456,ts,12,False,26480,26479
8473,25456,ts,12,False,26481,26480
8473,25456,ts,12,False,26482,26481
8473,25456,ts,12,False,26483,26482
8473,25456,ts,12,False,26484,26483
8473,25456,ts,12,False,26485,26484
8473,25456,ts,12,False,26486,26485
8473,25456,ts,12,False,26487,26486
8473,25456,ts,12,False,26488,26487
8473,25456,ts,12,False,26489,26488
8473,25456,ts,12,False,26490,26489
8473,25456,ts,12,False,26491,26490
8473,25456,ts,12,False,26492,26491
8474,5587,ts,5,True,26498,26497
8474,5587,ts,5,False,35946,26498
8475,5587,ts,5,False,26499,26497
8475,5587,ts,5,False,26500,26499
8476,5587,ts,11,False,26508,26506
8476,5587,ts,11,False,26509,26508
8477,5587,ts,12,False,26511,26510
8477,5587,ts,12,False,26512,26511
8478,5587,ts,13,False,26515,26514
8478,5587,ts,13,False,26516,26515
8479,5587,ts,13,False,26517,26514
8479,5587,ts,13,False,26518,26517
8479,5587,ts,13,False,26519,26518
8480,25457,ts,3,True,26531,26530
8481,25457,ts,4,False,26596,26595
8482,25457,ts,5,True,26607,26606
8483,25457,ts,5,True,26608,26606
8484,25457,ts,6,False,26615,26614
8485,25457,ts,7,True,26620,26619
8486,25457,ts,8,False,26628,26627
8487,25457,ts,9,False,26645,26644
8488,25457,ts,10,False,26658,26657
8489,25457,ts,11,False,26662,26661
8490,25457,ts,11,False,26663,26661
8490,25457,ts,11,False,26664,26663
8490,25457,ts,11,False,26665,26664
8490,25457,ts,11,False,26666,26665
8490,25457,ts,11,False,26667,26666
8491,25467,ts,5,False,26675,26674
8491,25467,ts,5,False,26676,26675
8492,25467,ts,5,False,26677,26674
8492,25467,ts,5,False,26678,26677
8493,25467,ts,4,False,26690,26689
8494,25467,ts,4,False,26691,26689
8494,25467,ts,4,False,26692,26691
8494,25467,ts,4,False,26693,26692
8494,25467,ts,4,False,26694,26693
8494,25467,ts,4,False,26695,26694
8495,5730,ts,3,False,26700,26699
8496,5730,ts,4,False,26708,26707
8497,5730,ts,7,False,26902,26715
8498,5730,ts,9,False,26726,26725
8499,5730,ts,10,False,26730,26729
8500,5730,ts,11,False,26732,26731
8501,5730,ts,11,False,26733,26731
8501,5730,ts,11,False,26734,26733
8501,5730,ts,11,False,26735,26734
8501,5730,ts,11,False,26736,26735
8501,5730,ts,11,False,26737,26736
8501,5730,ts,11,False,26738,26737
8501,5730,ts,11,False,26739,26738
8502,5730,ts,9,False,26746,26745
8503,5730,ts,10,False,26753,26752
8504,5730,ts,11,False,26761,26760
8505,5730,ts,12,False,26767,26766
8506,5730,ts,13,False,26784,26783
8506,5730,ts,13,False,26785,26784
8507,5730,ts,13,False,26786,26783
8507,5730,ts,13,False,26787,26786
